state,district,sex,age,id,hhid,psid,female,medwork,rural,hhweight,stateName
18,25,1,26,Q2V151892120302,518921203,51892120302,0,1,1,0.37476194,Assam
9,19,2,24,Q3V177523130202,775231302,77523130202,1,0,0,0.17211501,Uttar Pradesh
28,6,2,55,Q2V156205230102,562052301,56205230102,1,0,1,7.3231535,Andhra Pradesh
22,23,2,22,Q1V153369120404,533691204,53369120404,1,1,1,0.70977235,Chhattisgarh
19,16,2,27,Q4V171371140104,713711401,71371140104,1,0,0,1.4395666,West Bengal
27,34,2,47,Q3V151069220102,510692201,51069220102,1,1,1,2.7588885,Maharashtra
10,12,2,19,Q4V154835210103,548352101,54835210103,1,0,1,1.6890316,Bihar
19,15,1,22,Q2V152593110103,525931101,52593110103,0,1,1,1.0153538,West Bengal
6,21,2,14,Q4V156078210105,560782101,56078210105,1,0,1,2.944545,Haryana
2,2,1,26,Q3V159054210102,590542101,59054210102,0,0,1,1.7015539,Himachal Pradesh
3,7,1,50,Q3V155076110101,550761101,55076110101,0,1,1,0.18364607,Punjab
33,17,2,35,Q1V179274110102,792741101,79274110102,1,0,0,0.76098931,Tamil Nadu
23,12,2,32,Q3V151440120204,514401202,51440120204,1,0,1,0.35269743,Madhya Pradesh
21,7,2,50,Q3V150719220203,507192202,50719220203,1,0,1,1.0486965,Odisha
22,22,2,20,Q4V156407210107,564072101,56407210107,1,0,1,0.8670426,Chhattisgarh
19,18,1,17,Q4V157347120203,573471202,57347120203,0,0,1,0.82747549,West Bengal
10,33,1,17,Q4V177485210107,774852101,77485210107,0,0,0,1.2779803,Bihar
24,25,1,40,Q3V151186110101,511861101,51186110101,0,1,1,0.44556418,Gujarat
20,9,2,57,Q1V174789120202,747891202,74789120202,1,0,0,0.20636174,Jharkhand
19,14,1,44,Q3V154203210101,542032101,54203210101,0,1,1,1.782436,West Bengal
27,26,1,16,Q4V179011130104,790111301,79011130104,0,0,0,1.0143905,Maharashtra
29,18,1,22,Q3V171905130101,719051301,71905130101,0,0,0,0.897798,Karnataka
11,3,2,40,Q3V151176210102,511762101,51176210102,1,1,1,0.16240832,Sikkim
17,6,2,15,Q1V154698230108,546982301,54698230108,1,0,1,0.99489474,Meghalaya
27,34,1,60,Q3V151069120101,510691201,51069120101,0,1,1,0.13324182,Maharashtra
21,9,2,27,Q1V153754220202,537542202,53754220202,1,0,1,1.0380273,Odisha
3,12,1,49,Q2V174594120101,745941201,74594120101,0,1,0,0.039832257,Punjab
24,7,2,63,Q4V175088130101,750881301,75088130101,1,0,0,0.58827567,Gujarat
23,8,2,37,Q2V150390130102,503901301,50390130102,1,0,1,1.8693769,Madhya Pradesh
28,9,2,29,Q3V156136110106,561361101,56136110106,1,0,1,0.58778387,Andhra Pradesh
1,13,1,18,Q3V155568110103,555681101,55568110103,0,0,1,0.26222181,Jammu & Kashmir
23,32,1,34,Q4V177354110201,773541102,77354110201,0,0,0,0.53297305,Madhya Pradesh
27,22,1,46,Q2V175492110201,754921102,75492110201,0,1,0,0.93509215,Maharashtra
17,1,1,14,Q1V155897110106,558971101,55897110106,0,0,1,0.12328089,Meghalaya
28,11,1,16,Q2V170067130101,700671301,70067130101,0,0,0,1.2428344,Andhra Pradesh
16,1,2,38,Q4V156216120202,562161202,56216120202,1,0,1,0.02175349,Tripura
22,25,2,27,Q3V155705130102,557051301,55705130102,1,1,1,1.5995702,Chhattisgarh
8,18,1,30,Q3V153554220101,535542201,53554220101,0,1,1,0.32825327,Rajasthan
15,6,2,15,Q3V175951120103,759511201,75951120103,1,0,0,0.024307149,Mizoram
8,12,1,38,Q3V156706230101,567062301,56706230101,0,1,1,4.9270458,Rajasthan
29,11,1,50,Q4V159531130101,595311301,59531130101,0,1,1,0.42312619,Karnataka
23,36,1,46,Q4V159749110101,597491101,59749110101,0,1,1,0.64707232,Madhya Pradesh
17,1,1,19,Q1V173599120103,735991201,73599120103,0,0,0,0.095235988,Meghalaya
9,23,2,23,Q3V159003210102,590032101,59003210102,1,0,1,1.5812435,Uttar Pradesh
22,5,1,22,Q4V177120120101,771201201,77120120101,0,1,0,1.3569425,Chhattisgarh
1,6,2,15,Q4V157183130103,571831301,57183130103,1,0,1,0.19853564,Jammu & Kashmir
27,22,1,56,Q4V170368140201,703681402,70368140201,0,1,0,0.57782245,Maharashtra
5,13,2,40,Q4V173462120202,734621202,73462120202,1,1,0,0.39821005,Uttrakhand
27,20,1,37,Q1V174171120201,741711202,74171120201,0,1,0,0.46639976,Maharashtra
15,3,1,19,Q4V175259120205,752591202,75259120205,0,0,0,0.027638048,Mizoram
13,11,1,15,Q1V150115120103,501151201,50115120103,0,0,1,0.092598982,Nagaland
9,66,1,60,Q4V170456140105,704561401,70456140105,0,0,0,0.23452489,Uttar Pradesh
29,4,2,23,Q2V175613110203,756131102,75613110203,1,0,0,1.310709,Karnataka
19,12,2,22,Q2V157378110104,573781101,57378110104,1,0,1,0.52510631,West Bengal
19,2,2,28,Q4V152788120202,527881202,52788120202,1,0,1,0.68220985,West Bengal
27,20,1,26,Q2V175005110102,750051101,75005110102,0,1,0,0.73173267,Maharashtra
9,45,2,35,Q4V170708110302,707081103,70708110302,1,0,0,0.67251092,Uttar Pradesh
3,9,1,30,Q2V152040120302,520401203,52040120302,0,1,1,0.44363669,Punjab
7,1,2,22,Q1V170822120103,708221201,70822120103,1,0,0,0.27262399,Delhi
14,1,1,37,Q2V156957130201,569571302,56957130201,0,1,1,0.18947072,Manipur
33,5,1,61,Q3V156936230101,569362301,56936230101,0,0,1,3.6258054,Tamil Nadu
19,11,1,55,Q4V175994110201,759941102,75994110201,0,1,0,0.1467014,West Bengal
32,6,2,40,Q3V170416130102,704161301,70416130102,1,0,0,0.53633779,Kerala
19,3,2,55,Q3V177576130202,775761302,77576130202,1,0,0,1.7445238,West Bengal
29,21,1,45,Q1V175355120201,753551202,75355120201,0,1,0,0.69345903,Karnataka
32,2,2,23,Q1V175327130104,753271301,75327130104,1,0,0,0.34021097,Kerala
3,13,2,14,Q4V179408140104,794081401,79408140104,1,0,0,0.11866691,Punjab
10,23,2,60,Q3V159145220202,591452202,59145220202,1,0,1,1.0106877,Bihar
19,10,2,42,Q2V179467120102,794671201,79467120102,1,0,0,0.32996666,West Bengal
30,1,2,65,Q1V174044140201,740441402,74044140201,1,0,0,0.33108097,Goa
8,21,1,30,Q2V153308110102,533081101,53308110102,0,0,1,1.0535258,Rajasthan
28,12,2,17,Q4V170440110103,704401101,70440110103,1,0,0,0.36446759,Andhra Pradesh
27,9,2,64,Q2V171526130202,715261302,71526130202,1,0,0,0.52316576,Maharashtra
29,26,1,38,Q1V179134130101,791341301,79134130101,0,1,0,0.77241403,Karnataka
15,4,1,25,Q3V152415210103,524152101,52415210103,0,1,1,0.15169567,Mizoram
27,9,2,37,Q3V155718110102,557181101,55718110102,1,1,1,2.386404,Maharashtra
8,1,2,34,Q3V152749130102,527491301,52749130102,1,0,1,0.72601998,Rajasthan
36,5,2,27,Q2V179894130104,798941301,79894130104,1,1,0,1.2106793,Telangana
25,1,1,26,Q2V157034220203,570342202,57034220203,0,1,1,0.060842365,Daman & Diu
5,13,1,16,Q3V171535130102,715351301,71535130102,0,0,0,0.12068192,Uttrakhand
9,48,2,20,Q4V152066120206,520661202,52066120206,1,0,1,0.18563503,Uttar Pradesh
21,19,2,45,Q2V150829130102,508291301,50829130102,1,0,1,1.4184657,Odisha
23,50,2,53,Q3V170807110102,708071101,70807110102,1,1,0,0.48048028,Madhya Pradesh
22,14,1,50,Q3V177801110101,778011101,77801110101,0,1,0,0.53253543,Chhattisgarh
9,23,2,18,Q3V159003220206,590032202,59003220206,1,0,1,1.3440566,Uttar Pradesh
12,15,2,50,Q2V153841120102,538411201,53841120102,1,1,1,0.048639823,Arunachal Pradesh
9,51,1,55,Q4V159214120101,592141201,59214120101,0,1,1,0.32954001,Uttar Pradesh
27,8,2,30,Q4V175726120102,757261201,75726120102,1,1,0,1.2996342,Maharashtra
15,3,1,56,Q4V170577120101,705771201,70577120101,0,1,0,0.039554074,Mizoram
9,51,2,32,Q4V159214230102,592142301,59214230102,1,0,1,9.886199,Uttar Pradesh
29,18,2,19,Q2V175648110203,756481102,75648110203,1,0,0,0.26785374,Karnataka
33,6,1,52,Q2V174155140201,741551402,74155140201,0,1,0,1.153447,Tamil Nadu
9,56,1,60,Q2V159262210101,592622101,59262210101,0,1,1,5.1862197,Uttar Pradesh
6,20,2,46,Q2V177220110202,772201102,77220110202,1,0,0,0.46837467,Haryana
33,11,2,56,Q1V153568130102,535681301,53568130102,1,0,1,0.14566472,Tamil Nadu
6,17,1,44,Q2V150248120101,502481201,50248120101,0,1,1,0.26252916,Haryana
14,4,2,15,Q3V170843130205,708431302,70843130205,1,0,0,0.076483645,Manipur
3,12,1,23,Q2V172200110204,722001102,72200110204,0,0,0,0.18748593,Punjab
5,12,1,15,Q4V154781220103,547812201,54781220103,0,0,1,0.17873619,Uttrakhand
9,9,2,24,Q3V171655140202,716551402,71655140202,1,0,0,0.67102313,Uttar Pradesh
27,32,2,45,Q2V172182140202,721821402,72182140202,1,1,0,0.78540528,Maharashtra
27,21,1,14,Q4V171499110113,714991101,71499110113,0,0,0,0.05096218,Maharashtra
29,8,1,18,Q1V173400120104,734001201,73400120104,0,0,0,0.41942903,Karnataka
33,29,2,28,Q3V155012230102,550122301,55012230102,1,1,1,3.9648514,Tamil Nadu
10,28,2,35,Q3V177091140202,770911402,77091140202,1,0,0,0.39903367,Bihar
19,11,1,32,Q2V172259110104,722591101,72259110104,0,1,0,0.42712283,West Bengal
27,21,1,25,Q3V172598120106,725981201,72598120106,0,1,0,1.6496505,Maharashtra
27,21,2,65,Q1V172203130101,722031301,72203130101,1,0,0,0.49798083,Maharashtra
14,6,2,50,Q4V171935110202,719351102,71935110202,1,1,0,0.067103043,Manipur
23,15,2,22,Q4V171211110106,712111101,71211110106,1,0,0,0.37736562,Madhya Pradesh
33,2,1,20,Q3V170277110103,702771101,70277110103,0,0,0,0.77324963,Tamil Nadu
24,16,2,47,Q1V154347120102,543471201,54347120102,1,0,1,0.82548028,Gujarat
20,9,1,22,Q2V173908110103,739081101,73908110103,0,1,0,0.55256879,Jharkhand
20,10,2,40,Q4V154229120301,542291203,54229120301,1,0,1,0.57204676,Jharkhand
18,18,2,45,Q3V175300110102,753001101,75300110102,1,0,0,0.17072932,Assam
33,22,1,21,Q4V175348110203,753481102,75348110203,0,0,0,0.4238508,Tamil Nadu
14,5,1,26,Q2V152278110103,522781101,52278110103,0,1,1,0.052961554,Manipur
24,7,2,24,Q1V174076120204,740761202,74076120204,1,0,0,1.3908851,Gujarat
27,30,2,39,Q2V179655120103,796551201,79655120103,1,1,0,0.15730934,Maharashtra
7,1,2,28,Q2V170749130202,707491302,70749130202,1,0,0,1.5353621,Delhi
22,9,1,25,Q3V154706220103,547062201,54706220103,0,1,1,0.74320537,Chhattisgarh
29,10,1,60,Q4V172907120201,729071202,72907120201,0,1,0,0.90985048,Karnataka
36,5,2,30,Q2V175392240102,753922401,75392240102,1,0,0,1.4474437,Telangana
18,1,2,36,Q4V155149130102,551491301,55149130102,1,1,1,2.3629549,Assam
10,2,1,17,Q4V170898120201,708981202,70898120201,0,0,0,0.51264429,Bihar
9,64,2,19,Q1V179521110207,795211102,79521110207,1,0,0,1.9120771,Uttar Pradesh
32,13,1,28,Q1V156666120303,566661203,56666120303,0,1,1,0.16817982,Kerala
32,12,2,65,Q3V150036120205,500361202,50036120205,1,0,1,0.53530473,Kerala
24,10,2,54,Q3V156928110105,569281101,56928110105,1,0,1,0.060868412,Gujarat
10,33,1,45,Q3V153014120201,530141202,53014120201,0,1,1,0.43964785,Bihar
23,27,1,40,Q1V177919110204,779191102,77919110204,0,1,0,0.40729684,Madhya Pradesh
10,14,2,52,Q3V177497110202,774971102,77497110202,1,0,0,0.3300896,Bihar
24,4,1,45,Q4V154614120101,546141201,54614120101,0,1,1,0.16438007,Gujarat
33,26,2,60,Q3V177377140102,773771401,77377140102,1,1,0,1.082725,Tamil Nadu
3,15,1,48,Q2V170212130201,702121302,70212130201,0,1,0,0.42446446,Punjab
19,11,1,55,Q2V153101120201,531011202,53101120201,0,1,1,0.17069025,West Bengal
3,9,1,60,Q3V151145230105,511452301,51145230105,0,0,1,2.6927736,Punjab
19,5,2,58,Q4V153968120301,539681203,53968120301,1,0,1,1.1156361,West Bengal
10,9,2,30,Q3V157698220202,576982202,57698220202,1,0,1,0.80135238,Bihar
21,5,1,14,Q2V157639220204,576392202,57639220204,0,0,1,0.47748697,Odisha
8,2,2,60,Q4V157867130101,578671301,57867130101,1,0,1,2.0505874,Rajasthan
15,3,2,50,Q4V171438120202,714381202,71438120202,1,0,0,0.054413941,Mizoram
1,21,2,48,Q3V172908140201,729081402,72908140201,1,0,0,0.076428421,Jammu & Kashmir
11,2,2,22,Q3V150500210106,505002101,50500210106,1,1,1,0.29232237,Sikkim
6,11,1,22,Q1V179935140102,799351401,79935140102,0,1,0,1.365512,Haryana
16,2,2,18,Q2V156640130204,566401302,56640130204,1,0,1,0.4654381,Tripura
28,13,1,17,Q2V170506130201,705061302,70506130201,0,0,0,1.0346177,Andhra Pradesh
23,29,2,25,Q2V152714110102,527141101,52714110102,1,0,1,0.98144931,Madhya Pradesh
19,9,2,17,Q4V155223120103,552231201,55223120103,1,0,1,0.22343092,West Bengal
33,12,1,14,Q4V172918140103,729181401,72918140103,0,0,0,0.77423263,Tamil Nadu
24,19,2,60,Q1V170370110202,703701102,70370110202,1,0,0,1.231145,Gujarat
21,6,2,15,Q3V156770120205,567701202,56770120205,1,0,1,0.28915504,Odisha
27,1,1,36,Q2V159951110103,599511101,59951110103,0,1,1,0.23718014,Maharashtra
22,3,1,38,Q1V157734120201,577341202,57734120201,0,1,1,0.22388829,Chhattisgarh
9,12,1,21,Q1V151694130101,516941301,51694130101,0,1,1,3.7286601,Uttar Pradesh
28,11,1,50,Q4V154544130101,545441301,54544130101,0,1,1,0.70388573,Andhra Pradesh
5,12,1,54,Q4V150825110101,508251101,50825110101,0,1,1,0.9084971,Uttrakhand
16,1,1,54,Q4V174564110201,745641102,74564110201,0,1,0,0.035682954,Tripura
27,28,1,26,Q1V157513220201,575132202,57513220201,0,1,1,1.6370227,Maharashtra
21,28,1,35,Q1V151410230101,514102301,51410230101,0,1,1,4.8964462,Odisha
8,22,2,16,Q3V151954110105,519541101,51954110105,1,0,1,0.1938034,Rajasthan
18,5,2,48,Q1V179241130202,792411302,79241130202,1,0,0,0.22194365,Assam
27,17,1,52,Q1V179054130101,790541301,79054130101,0,0,0,0.83812147,Maharashtra
9,1,2,42,Q2V159253120302,592531203,59253120302,1,0,1,1.0716603,Uttar Pradesh
19,12,2,15,Q2V157400120104,574001201,57400120104,1,0,1,0.081339866,West Bengal
27,26,1,21,Q1V159789220203,597892202,59789220203,0,1,1,1.1319858,Maharashtra
27,21,2,30,Q3V172598120104,725981201,72598120104,1,0,0,1.6496505,Maharashtra
19,17,2,26,Q4V172538110103,725381101,72538110103,1,0,0,1.1768025,West Bengal
21,19,2,38,Q3V157996210102,579962101,57996210102,1,0,1,1.4015555,Odisha
9,66,2,39,Q3V175832110202,758321102,75832110202,1,0,0,0.98674721,Uttar Pradesh
15,1,1,57,Q2V179732120101,797321201,79732120101,0,1,0,0.046049178,Mizoram
23,10,1,47,Q4V177734130101,777341301,77734130101,0,1,0,1.0675266,Madhya Pradesh
23,28,2,55,Q3V151173210102,511732101,51173210102,1,1,1,0.34769484,Madhya Pradesh
24,14,1,48,Q3V173514130101,735141301,73514130101,0,1,0,1.6172323,Gujarat
27,25,2,19,Q1V172568120102,725681201,72568120102,1,0,0,1.2506959,Maharashtra
3,4,2,26,Q4V172153110210,721531102,72153110210,1,0,0,1.4013623,Punjab
31,1,1,46,Q3V157965220201,579652202,57965220201,0,1,1,0.014389978,Lakshadweep
8,27,2,22,Q3V154468110104,544681101,54468110104,1,0,1,0.75809228,Rajasthan
6,19,2,22,Q2V155679210104,556792101,55679210104,1,0,1,0.5790993,Haryana
33,4,1,29,Q1V150508110101,505081101,50508110101,0,1,1,0.72944206,Tamil Nadu
5,6,2,42,Q3V150730130102,507301301,50730130102,1,0,1,0.43402481,Uttrakhand
27,8,1,21,Q1V152083220103,520832201,52083220103,0,0,1,1.8048441,Maharashtra
21,11,1,16,Q1V154438220204,544382202,54438220204,0,0,1,0.55116642,Odisha
18,23,2,60,Q2V175789140101,757891401,75789140101,1,0,0,0.14216191,Assam
22,23,1,36,Q4V154493120101,544931201,54493120101,0,1,1,0.4280819,Chhattisgarh
10,21,1,35,Q4V177902120201,779021202,77902120201,0,0,0,0.25745624,Bihar
3,10,2,30,Q2V154746220207,547462202,54746220207,1,0,1,0.93143624,Punjab
24,8,1,40,Q1V179128110105,791281101,79128110105,0,1,0,0.2810148,Gujarat
27,22,2,30,Q1V173573120202,735731202,73573120202,1,1,0,1.2920004,Maharashtra
19,3,1,16,Q4V150589120103,505891201,50589120103,0,0,1,0.15870337,West Bengal
14,8,1,24,Q1V179459110103,794591101,79459110103,0,0,0,0.13385862,Manipur
36,2,2,15,Q3V179036110107,790361101,79036110107,1,0,0,0.60369712,Telangana
32,6,2,26,Q1V158516120204,585161202,58516120204,1,0,1,0.13896646,Kerala
20,9,2,53,Q1V174789110202,747891102,74789110202,1,0,0,0.084420718,Jharkhand
16,4,2,40,Q1V154729230102,547292301,54729230102,1,0,1,0.96703947,Tripura
19,2,2,26,Q3V152114130102,521141301,52114130102,1,0,1,0.87893361,West Bengal
28,13,2,58,Q4V157931220201,579312202,57931220201,1,0,1,1.1593546,Andhra Pradesh
36,3,1,25,Q1V171183110106,711831101,71183110106,0,0,0,0.26885447,Telangana
3,7,1,20,Q3V179292110203,792921102,79292110203,0,0,0,0.24433059,Punjab
1,21,2,42,Q1V175271130102,752711301,75271130102,1,0,0,0.37015212,Jammu & Kashmir
7,1,2,25,Q1V173984110205,739841102,73984110205,1,1,0,0.76067829,Delhi
1,10,2,40,Q4V177244120102,772441201,77244120102,1,0,0,0.048764847,Jammu & Kashmir
28,9,2,37,Q3V159139110102,591391101,59139110102,1,0,1,0.10908679,Andhra Pradesh
22,10,2,48,Q4V173775110202,737751102,73775110202,1,0,0,0.52682644,Chhattisgarh
25,2,2,21,Q4V172599120102,725991201,72599120102,1,0,0,0.24267347,Daman & Diu
28,6,2,26,Q1V174347110105,743471101,74347110105,1,0,0,0.52095389,Andhra Pradesh
35,3,2,27,Q3V174046120102,740461201,74046120102,1,0,0,0.078517921,A & N Island
32,4,1,36,Q4V170934120201,709341202,70934120201,0,1,0,0.5657137,Kerala
10,14,2,34,Q2V177890110204,778901102,77890110204,1,0,0,0.40807772,Bihar
28,4,1,53,Q1V173169110101,731691101,73169110101,0,1,0,0.53384244,Andhra Pradesh
17,1,1,23,Q1V157796120103,577961201,57796120103,0,0,1,0.17804646,Meghalaya
9,27,1,65,Q2V153173210101,531732101,53173210101,0,1,1,3.9078939,Uttar Pradesh
23,26,2,32,Q3V175635120202,756351202,75635120202,1,1,0,1.4133065,Madhya Pradesh
19,11,2,65,Q4V153434210104,534342101,53434210104,1,0,1,2.2809064,West Bengal
28,1,2,30,Q1V170873110103,708731101,70873110103,1,0,0,0.57131535,Andhra Pradesh
12,6,1,58,Q3V177550110101,775501101,77550110101,0,1,0,0.048832569,Arunachal Pradesh
20,7,2,16,Q2V151828210109,518282101,51828210109,1,0,1,0.26321369,Jharkhand
20,15,2,26,Q2V173622110207,736221102,73622110207,1,0,0,0.42125234,Jharkhand
1,21,2,34,Q4V170750130102,707501301,70750130102,1,1,0,0.08499375,Jammu & Kashmir
24,25,1,25,Q4V177206110103,772061101,77206110103,0,1,0,0.63779849,Gujarat
16,4,2,22,Q2V177570130105,775701301,77570130105,1,1,0,0.16925348,Tripura
18,2,1,20,Q1V173693120107,736931201,73693120107,0,0,0,0.13479058,Assam
27,27,1,45,Q1V152823230101,528232301,52823230101,0,1,1,3.6898556,Maharashtra
1,10,1,27,Q2V179509110103,795091101,79509110103,0,0,0,0.099887997,Jammu & Kashmir
1,9,1,30,Q2V153457110101,534571101,53457110101,0,1,1,0.060026046,Jammu & Kashmir
20,19,1,27,Q1V172526140203,725261402,72526140203,0,0,0,0.066838406,Jharkhand
27,21,2,40,Q1V172570120202,725701202,72570120202,1,0,0,0.70278496,Maharashtra
9,35,1,35,Q3V154589220201,545892202,54589220201,0,1,1,1.9830995,Uttar Pradesh
1,10,2,38,Q2V171673140102,716731401,71673140102,1,0,0,0.083689831,Jammu & Kashmir
23,3,2,20,Q3V172640120106,726401201,72640120106,1,0,0,0.59332722,Madhya Pradesh
24,9,1,26,Q1V172245140206,722451402,72245140206,0,1,0,0.55476767,Gujarat
19,11,2,38,Q1V152007210102,520072101,52007210102,1,0,1,2.4701328,West Bengal
23,12,1,16,Q3V151434120103,514341201,51434120103,0,0,1,0.57224947,Madhya Pradesh
22,8,1,65,Q2V157079110101,570791101,57079110101,0,0,1,1.2142447,Chhattisgarh
6,11,2,35,Q3V150740210102,507402101,50740210102,1,1,1,1.3697323,Haryana
18,7,1,54,Q3V156940110101,569401101,56940110101,0,1,1,0.27882683,Assam
13,10,1,65,Q2V157011220201,570112202,57011220201,0,0,1,0.14361638,Nagaland
19,11,1,14,Q1V172132130203,721321302,72132130203,0,0,0,0.81011772,West Bengal
15,3,2,19,Q2V177451120203,774511202,77451120203,1,0,0,0.045897059,Mizoram
9,43,2,36,Q4V158773130102,587731301,58773130102,1,0,1,1.4587153,Uttar Pradesh
25,2,1,19,Q4V150263130203,502631302,50263130203,0,0,1,0.093725257,Daman & Diu
14,4,2,58,Q4V156290120202,562901202,56290120202,1,0,1,0.015054178,Manipur
33,26,1,54,Q4V174487130201,744871302,74487130201,0,1,0,0.62320536,Tamil Nadu
15,8,2,20,Q3V175361130105,753611301,75361130105,1,0,0,0.018262139,Mizoram
27,17,1,40,Q2V152501110101,525011101,52501110101,0,1,1,0.6780569,Maharashtra
2,4,1,27,Q3V156717110203,567171102,56717110203,0,1,1,0.60530472,Himachal Pradesh
18,17,2,62,Q1V179181110202,791811102,79181110202,1,0,0,0.044516563,Assam
36,8,1,40,Q2V159070110101,590701101,59070110101,0,1,1,2.6554971,Telangana
34,2,1,17,Q2V177924120203,779241202,77924120203,0,0,0,0.26864764,Puducherry
27,17,2,57,Q4V174557110202,745571102,74557110202,1,0,0,0.73316264,Maharashtra
10,7,2,25,Q2V157960230102,579602301,57960230102,1,1,1,15.556781,Bihar
21,6,1,20,Q4V151682120302,516821203,51682120302,0,0,1,0.69693321,Odisha
23,25,1,15,Q3V150172230104,501722301,50172230104,0,0,1,3.2993696,Madhya Pradesh
20,9,1,45,Q1V171635130101,716351301,71635130101,0,1,0,0.45210147,Jharkhand
33,7,2,25,Q3V152681210102,526812101,52681210102,1,0,1,2.5068114,Tamil Nadu
22,4,1,39,Q4V154728130201,547281302,54728130201,0,1,1,3.1336424,Chhattisgarh
9,15,2,40,Q2V173385140102,733851401,73385140102,1,0,0,1.560387,Uttar Pradesh
24,3,1,50,Q2V157564110201,575641102,57564110201,0,1,1,0.65650606,Gujarat
28,10,1,48,Q4V177193120201,771931202,77193120201,0,1,0,0.8018285,Andhra Pradesh
5,7,2,52,Q4V157101110202,571011102,57101110202,1,1,1,2.7626238,Uttrakhand
24,25,2,27,Q1V173151110108,731511101,73151110108,1,0,0,0.85291415,Gujarat
20,9,2,16,Q3V150513230104,505132301,50513230104,1,0,1,0.34494478,Jharkhand
8,3,2,47,Q4V154370230102,543702301,54370230102,1,0,1,2.9849536,Rajasthan
9,63,2,14,Q4V157692120303,576921203,57692120303,1,0,1,0.98168474,Uttar Pradesh
23,21,2,23,Q2V150367210104,503672101,50367210104,1,0,1,0.51748335,Madhya Pradesh
1,6,2,18,Q2V150765120205,507651202,50765120205,1,0,1,0.092467181,Jammu & Kashmir
21,6,1,17,Q1V154290210103,542902101,54290210103,0,0,1,0.4723677,Odisha
19,19,2,23,Q1V153187210103,531872101,53187210103,1,1,1,5.1039019,West Bengal
22,4,1,15,Q3V152004130104,520041301,52004130104,0,0,1,2.5137873,Chhattisgarh
27,32,1,43,Q2V157004110101,570041101,57004110101,0,1,1,3.3624396,Maharashtra
27,22,2,45,Q4V177438220102,774382201,77438220102,1,0,0,3.3783982,Maharashtra
33,31,2,57,Q2V179539110102,795391101,79539110102,1,0,0,0.27484685,Tamil Nadu
32,12,2,15,Q3V156031230102,560312301,56031230102,1,0,1,1.1649922,Kerala
19,6,1,20,Q2V156952120204,569521202,56952120204,0,1,1,0.11127736,West Bengal
18,7,2,47,Q2V151349120103,513491201,51349120103,1,0,1,0.31831735,Assam
10,21,1,26,Q2V179411120203,794111202,79411120203,0,0,0,0.56017971,Bihar
32,8,1,45,Q1V174519130101,745191301,74519130101,0,1,0,0.27695665,Kerala
